wr_ratio,qdep,wrsz,rdsz,wrnd,rrnd,wr_stride,rd_stride,lat,bw,iops
0,64,4,4,0,0,0,64,0.72,383.06,98051
0,64,4,4,0,0,0,128,0.69,382.91,98012
0,64,4,4,0,0,0,256,0.67,382.92,98014
0,64,4,4,0,0,64,0,0.56,442.61,113295
0,64,4,4,0,0,64,64,0.67,383.08,98055
0,64,4,4,0,0,64,128,0.70,382.96,98026
0,64,4,4,0,0,64,256,0.63,382.91,98013
0,64,4,4,0,0,128,0,0.56,442.46,113256
0,64,4,4,0,0,128,64,0.66,383.02,98039
0,64,4,4,0,0,128,128,0.73,382.94,98021
0,64,4,4,0,0,128,256,0.61,382.90,98010
0,64,4,4,0,0,256,0,0.57,441.48,113006
0,64,4,4,0,0,256,64,0.69,383.03,98044
0,64,4,4,0,0,256,128,0.67,382.92,98016
0,64,4,4,0,0,256,256,0.66,382.90,98010
0,64,4,16,0,0,0,64,1.22,488.33,31240
0,64,4,16,0,0,0,128,1.48,487.86,31210
0,64,4,16,0,0,0,256,1.71,487.87,31211
0,64,4,16,0,0,64,0,2.15,495.23,31682
0,64,4,16,0,0,64,64,1.40,488.47,31249
0,64,4,16,0,0,64,128,1.06,487.84,31209
0,64,4,16,0,0,64,256,1.10,487.94,31216
0,64,4,16,0,0,128,0,2.00,502.37,32139
0,64,4,16,0,0,128,64,1.12,488.51,31252
0,64,4,16,0,0,128,128,1.25,487.77,31205
0,64,4,16,0,0,128,256,1.15,487.60,31194
0,64,4,16,0,0,256,0,1.96,509.08,32569
0,64,4,16,0,0,256,64,1.38,488.45,31248
0,64,4,16,0,0,256,128,1.24,487.81,31207
0,64,4,16,0,0,256,256,1.56,487.83,31208
0,64,4,64,0,0,0,64,3.97,520.55,8316
0,64,4,64,0,0,0,128,3.96,521.12,8325
0,64,4,64,0,0,0,256,3.96,520.96,8323
0,64,4,64,0,0,64,0,7.59,527.38,8425
0,64,4,64,0,0,64,64,3.96,521.20,8326
0,64,4,64,0,0,64,128,3.97,520.36,8313
0,64,4,64,0,0,64,256,3.96,521.46,8331
0,64,4,64,0,0,128,0,7.62,525.53,8396
0,64,4,64,0,0,128,64,3.96,521.73,8335
0,64,4,64,0,0,128,128,3.96,521.06,8324
0,64,4,64,0,0,128,256,3.96,521.78,8336
0,64,4,64,0,0,256,0,7.60,527.03,8420
0,64,4,64,0,0,256,64,3.97,520.52,8316
0,64,4,64,0,0,256,128,3.96,521.32,8328
0,64,4,64,0,0,256,256,3.95,522.52,8348
0,64,4,256,0,0,0,64,15.57,533.16,2120
0,64,4,256,0,0,0,128,15.57,533.16,2120
0,64,4,256,0,0,0,256,15.57,533.06,2119
0,64,4,256,0,0,64,0,30.14,534.07,2123
0,64,4,256,0,0,64,64,15.56,533.31,2120
0,64,4,256,0,0,64,128,15.56,533.31,2120
0,64,4,256,0,0,64,256,31.42,533.06,2119
0,64,4,256,0,0,128,0,41.45,533.71,2122
0,64,4,256,0,0,128,64,15.56,533.46,2121
0,64,4,256,0,0,128,128,15.56,533.51,2121
0,64,4,256,0,0,128,256,15.56,533.21,2120
0,64,4,256,0,0,256,0,30.13,534.26,2124
0,64,4,256,0,0,256,64,15.56,533.31,2120
0,64,4,256,0,0,256,128,15.56,533.22,2120
0,64,4,256,0,0,256,256,15.58,532.66,2118
0,64,16,1,0,0,0,64,0.48,133.30,136490
0,64,16,1,0,0,0,128,0.46,136.91,140179
0,64,16,1,0,0,0,256,0.46,139.18,142507
0,64,16,1,0,0,64,0,0.24,262.12,268398
0,64,16,1,0,0,64,64,0.49,133.31,136492
0,64,16,1,0,0,64,128,0.48,136.89,140159
0,64,16,1,0,0,64,256,0.47,139.17,142493
0,64,16,1,0,0,128,0,0.24,259.83,266053
0,64,16,1,0,0,128,64,0.49,133.27,136459
0,64,16,1,0,0,128,128,0.46,136.93,140204
0,64,16,1,0,0,128,256,0.47,139.16,142486
0,64,16,1,0,0,256,0,0.24,263.67,269981
0,64,16,1,0,0,256,64,0.49,133.34,136527
0,64,16,1,0,0,256,128,0.49,136.92,140192
0,64,16,1,0,0,256,256,0.46,139.15,142477
0,64,16,4,0,0,0,64,0.70,383.05,98048
0,64,16,4,0,0,0,128,0.66,382.96,98024
0,64,16,4,0,0,0,256,0.70,382.89,98007
0,64,16,4,0,0,64,0,0.57,440.33,112712
0,64,16,4,0,0,64,64,0.64,383.10,98062
0,64,16,4,0,0,64,128,0.69,382.93,98018
0,64,16,4,0,0,64,256,0.67,382.91,98013
0,64,16,4,0,0,128,0,0.57,437.59,112011
0,64,16,4,0,0,128,64,0.62,383.11,98063
0,64,16,4,0,0,128,128,0.64,382.93,98017
0,64,16,4,0,0,128,256,0.70,382.90,98009
0,64,16,4,0,0,256,0,0.58,438.46,112232
0,64,16,4,0,0,256,64,0.68,383.14,98070
0,64,16,4,0,0,256,128,0.66,382.99,98032
0,64,16,4,0,0,256,256,0.66,382.92,98015
0,64,16,16,0,0,0,64,1.64,488.54,31253
0,64,16,16,0,0,0,128,1.31,487.79,31206
0,64,16,16,0,0,0,256,1.39,487.82,31207
0,64,16,16,0,0,64,0,2.07,501.02,32052
0,64,16,16,0,0,64,64,1.92,488.57,31256
0,64,16,16,0,0,64,128,1.37,487.77,31204
0,64,16,16,0,0,64,256,1.41,487.87,31211
0,64,16,16,0,0,128,0,1.96,509.14,32572
0,64,16,16,0,0,128,64,1.06,488.38,31243
0,64,16,16,0,0,128,128,1.22,487.73,31202
0,64,16,16,0,0,128,256,1.44,487.55,31190
0,64,16,16,0,0,256,0,2.12,503.86,32234
0,64,16,16,0,0,256,64,1.19,488.63,31259
0,64,16,16,0,0,256,128,2.23,487.89,31212
0,64,16,16,0,0,256,256,2.48,487.76,31204
0,64,16,64,0,0,0,64,3.96,520.90,8322
0,64,16,64,0,0,0,128,3.96,521.04,8324
0,64,16,64,0,0,0,256,3.96,520.83,8321
0,64,16,64,0,0,64,0,7.60,527.14,8421
0,64,16,64,0,0,64,64,3.96,522.22,8343
0,64,16,64,0,0,64,128,3.96,521.09,8325
0,64,16,64,0,0,64,256,3.96,522.06,8340
0,64,16,64,0,0,128,0,7.62,525.51,8395
0,64,16,64,0,0,128,64,3.96,521.17,8326
0,64,16,64,0,0,128,128,3.96,520.94,8322
0,64,16,64,0,0,128,256,3.97,520.61,8317
0,64,16,64,0,0,256,0,7.60,527.17,8422
0,64,16,64,0,0,256,64,3.96,520.83,8321
0,64,16,64,0,0,256,128,3.97,520.70,8318
0,64,16,64,0,0,256,256,3.97,520.13,8309
0,64,16,256,0,0,0,64,15.54,534.06,2123
0,64,16,256,0,0,0,128,15.55,533.81,2122
0,64,16,256,0,0,0,256,15.56,533.51,2121
0,64,16,256,0,0,64,0,30.13,534.27,2124
0,64,16,256,0,0,64,64,15.57,533.11,2120
0,64,16,256,0,0,64,128,15.55,533.77,2122
0,64,16,256,0,0,64,256,15.55,533.66,2122
0,64,16,256,0,0,128,0,29.96,534.41,2125
0,64,16,256,0,0,128,64,15.57,533.01,2119
0,64,16,256,0,0,128,128,15.56,533.42,2121
0,64,16,256,0,0,128,256,15.56,533.31,2120
0,64,16,256,0,0,256,0,18.14,530.51,2109
0,64,16,256,0,0,256,64,15.57,533.21,2120
0,64,16,256,0,0,256,128,15.56,533.36,2121
0,64,16,256,0,0,256,256,15.56,533.41,2121
0,64,64,1,0,0,0,64,0.47,133.30,136484
0,64,64,1,0,0,0,128,0.47,136.89,140161
0,64,64,1,0,0,0,256,0.45,139.17,142497
0,64,64,1,0,0,64,0,0.24,262.11,268389
0,64,64,1,0,0,64,64,0.48,133.29,136481
0,64,64,1,0,0,64,128,0.46,136.93,140205
0,64,64,1,0,0,64,256,0.45,139.17,142498
0,64,64,1,0,0,128,0,0.24,263.00,269295
0,64,64,1,0,0,128,64,0.47,133.27,136458
0,64,64,1,0,0,128,128,0.47,136.90,140171
0,64,64,1,0,0,128,256,0.47,139.18,142506
0,64,64,1,0,0,256,0,0.24,263.57,269883
0,64,64,1,0,0,256,64,0.48,133.29,136474
0,64,64,1,0,0,256,128,0.46,136.91,140186
0,64,64,1,0,0,256,256,0.46,139.17,142502
0,64,64,4,0,0,0,64,0.70,383.12,98066
0,64,64,4,0,0,0,128,0.67,382.98,98030
0,64,64,4,0,0,0,256,0.70,382.90,98009
0,64,64,4,0,0,64,0,0.58,442.00,113139
0,64,64,4,0,0,64,64,0.68,383.09,98059
0,64,64,4,0,0,64,128,0.68,382.99,98033
0,64,64,4,0,0,64,256,0.61,382.92,98015
0,64,64,4,0,0,128,0,0.57,440.78,112827
0,64,64,4,0,0,128,64,0.70,383.10,98060
0,64,64,4,0,0,128,128,0.67,383.00,98036
0,64,64,4,0,0,128,256,0.68,382.94,98020
0,64,64,4,0,0,256,0,0.57,437.98,112110
0,64,64,4,0,0,256,64,0.66,383.10,98061
0,64,64,4,0,0,256,128,0.67,382.93,98018
0,64,64,4,0,0,256,256,0.66,382.89,98008
0,64,64,16,0,0,0,64,1.12,488.42,31246
0,64,64,16,0,0,0,128,1.81,487.95,31216
0,64,64,16,0,0,0,256,1.24,487.89,31212
0,64,64,16,0,0,64,0,2.09,504.97,32305
0,64,64,16,0,0,64,64,1.28,488.41,31245
0,64,64,16,0,0,64,128,1.06,487.90,31213
0,64,64,16,0,0,64,256,2.02,487.86,31211
0,64,64,16,0,0,128,0,2.12,503.17,32190
0,64,64,16,0,0,128,64,1.22,488.46,31248
0,64,64,16,0,0,128,128,1.17,487.80,31206
0,64,64,16,0,0,128,256,1.41,487.57,31192
0,64,64,16,0,0,256,0,1.96,509.51,32596
0,64,64,16,0,0,256,64,2.27,488.40,31245
0,64,64,16,0,0,256,128,1.35,487.84,31209
0,64,64,16,0,0,256,256,1.18,487.93,31215
0,64,64,64,0,0,0,64,3.97,520.71,8319
0,64,64,64,0,0,0,128,3.97,520.70,8318
0,64,64,64,0,0,0,256,3.96,520.95,8322
0,64,64,64,0,0,64,0,7.58,528.11,8437
0,64,64,64,0,0,64,64,3.97,520.78,8320
0,64,64,64,0,0,64,128,3.95,522.67,8350
0,64,64,64,0,0,64,256,3.96,521.96,8339
0,64,64,64,0,0,128,0,7.60,526.78,8416
0,64,64,64,0,0,128,64,3.96,521.15,8326
0,64,64,64,0,0,128,128,3.97,520.42,8314
0,64,64,64,0,0,128,256,3.97,520.80,8320
0,64,64,64,0,0,256,0,7.62,525.63,8397
0,64,64,64,0,0,256,64,3.95,522.91,8354
0,64,64,64,0,0,256,128,3.97,520.40,8314
0,64,64,64,0,0,256,256,3.96,521.87,8337
0,64,64,256,0,0,0,64,15.56,533.46,2121
0,64,64,256,0,0,0,128,15.56,533.41,2121
0,64,64,256,0,0,0,256,15.57,532.96,2119
0,64,64,256,0,0,64,0,30.20,534.81,2126
0,64,64,256,0,0,64,64,15.56,533.26,2120
0,64,64,256,0,0,64,128,15.57,533.16,2120
0,64,64,256,0,0,64,256,15.58,532.71,2118
0,64,64,256,0,0,128,0,30.13,534.16,2124
0,64,64,256,0,0,128,64,15.57,533.06,2119
0,64,64,256,0,0,128,128,15.58,532.81,2118
0,64,64,256,0,0,128,256,15.58,532.76,2118
0,64,64,256,0,0,256,0,30.03,534.41,2125
0,64,64,256,0,0,256,64,15.58,532.81,2118
0,64,64,256,0,0,256,128,15.58,532.77,2118
0,64,64,256,0,0,256,256,15.58,532.56,2117
0,64,256,1,0,0,0,64,0.50,133.28,136469
0,64,256,1,0,0,0,128,0.46,136.88,140156
0,64,256,1,0,0,0,256,0.45,139.17,142500
0,64,256,1,0,0,64,0,0.24,262.79,269082
0,64,256,1,0,0,64,64,0.49,133.26,136450
0,64,256,1,0,0,64,128,0.46,136.92,140191
0,64,256,1,0,0,64,256,0.47,139.16,142482
0,64,256,1,0,0,128,0,0.23,264.17,270502
0,64,256,1,0,0,128,64,0.47,133.29,136475
0,64,256,1,0,0,128,128,0.46,136.90,140177
0,64,256,1,0,0,128,256,0.46,139.16,142492
0,64,256,1,0,0,256,0,0.24,263.46,269772
0,64,256,1,0,0,256,64,0.47,133.29,136481
0,64,256,1,0,0,256,128,0.46,136.88,140148
0,64,256,1,0,0,256,256,0.47,139.18,142507
0,64,256,4,0,0,0,64,0.65,383.05,98049
0,64,256,4,0,0,0,128,0.69,382.91,98011
0,64,256,4,0,0,0,256,0.69,382.90,98011
0,64,256,4,0,0,64,0,0.58,437.75,112051
0,64,256,4,0,0,64,64,0.65,383.08,98056
0,64,256,4,0,0,64,128,0.72,382.95,98023
0,64,256,4,0,0,64,256,0.73,382.90,98009
0,64,256,4,0,0,128,0,0.58,432.58,110727
0,64,256,4,0,0,128,64,0.71,383.07,98053
0,64,256,4,0,0,128,128,0.61,382.95,98021
0,64,256,4,0,0,128,256,0.69,382.90,98009
0,64,256,4,0,0,256,0,0.56,442.45,113254
0,64,256,4,0,0,256,64,0.65,383.12,98067
0,64,256,4,0,0,256,128,0.68,382.97,98028
0,64,256,4,0,0,256,256,0.66,382.90,98010
0,64,256,16,0,0,0,64,1.63,488.41,31245
0,64,256,16,0,0,0,128,1.14,487.87,31211
0,64,256,16,0,0,0,256,1.06,487.93,31215
0,64,256,16,0,0,64,0,2.10,500.78,32037
0,64,256,16,0,0,64,64,1.14,488.62,31259
0,64,256,16,0,0,64,128,1.11,487.86,31210
0,64,256,16,0,0,64,256,1.28,487.71,31201
0,64,256,16,0,0,128,0,1.97,508.36,32522
0,64,256,16,0,0,128,64,2.04,488.44,31247
0,64,256,16,0,0,128,128,1.73,487.79,31206
0,64,256,16,0,0,128,256,1.25,487.88,31211
0,64,256,16,0,0,256,0,2.02,492.53,31509
0,64,256,16,0,0,256,64,1.15,488.52,31253
0,64,256,16,0,0,256,128,1.89,487.91,31213
0,64,256,16,0,0,256,256,1.22,487.89,31212
0,64,256,64,0,0,0,64,3.96,520.84,8321
0,64,256,64,0,0,0,128,3.97,520.71,8319
0,64,256,64,0,0,0,256,3.96,522.01,8339
0,64,256,64,0,0,64,0,7.61,526.43,8410
0,64,256,64,0,0,64,64,3.96,521.04,8324
0,64,256,64,0,0,64,128,3.97,520.25,8311
0,64,256,64,0,0,64,256,3.97,519.91,8306
0,64,256,64,0,0,128,0,7.59,527.78,8432
0,64,256,64,0,0,128,64,3.96,520.92,8322
0,64,256,64,0,0,128,128,3.96,521.22,8327
0,64,256,64,0,0,128,256,3.96,520.97,8323
0,64,256,64,0,0,256,0,7.62,525.58,8397
0,64,256,64,0,0,256,64,3.96,520.96,8323
0,64,256,64,0,0,256,128,3.96,521.29,8328
0,64,256,64,0,0,256,256,3.96,521.18,8326
0,64,256,256,0,0,0,64,15.58,532.81,2118
0,64,256,256,0,0,0,128,15.56,533.36,2121
0,64,256,256,0,0,0,256,15.56,533.47,2121
0,64,256,256,0,0,64,0,29.93,534.42,2125
0,64,256,256,0,0,64,64,15.55,533.67,2122
0,64,256,256,0,0,64,128,15.55,533.61,2122
0,64,256,256,0,0,64,256,15.56,533.26,2120
0,64,256,256,0,0,128,0,30.12,534.37,2125
0,64,256,256,0,0,128,64,15.56,533.31,2120
0,64,256,256,0,0,128,128,15.57,533.21,2120
0,64,256,256,0,0,128,256,15.59,532.52,2117
0,64,256,256,0,0,256,0,30.15,533.97,2123
0,64,256,256,0,0,256,64,15.59,532.51,2117
0,64,256,256,0,0,256,128,15.59,532.41,2117
0,64,256,256,0,0,256,256,15.59,532.31,2116
25,1,1,1,0,0,0,64,0.07,14.60,14951
25,1,1,1,0,0,0,128,0.07,14.32,14659
25,1,1,1,0,0,0,256,0.07,14.46,14811
25,1,1,1,0,0,64,0,0.07,14.97,15329
25,1,1,1,0,0,64,64,0.06,15.75,16127
25,1,1,1,0,0,64,128,0.06,15.49,15861
25,1,1,1,0,0,64,256,0.06,15.67,16043
25,1,1,1,0,0,128,0,0.07,14.86,15220
25,1,1,1,0,0,128,64,0.06,15.46,15835
25,1,1,1,0,0,128,128,0.06,15.69,16066
25,1,1,1,0,0,128,256,0.06,15.75,16127
25,1,1,1,0,0,256,0,0.07,14.65,15002
25,1,1,1,0,0,256,64,0.06,15.72,16096
25,1,1,1,0,0,256,128,0.06,15.79,16168
25,1,1,1,0,0,256,256,0.06,16.92,17323
25,1,1,4,0,0,0,64,0.08,41.67,13112
25,1,1,4,0,0,0,128,0.07,42.20,13275
25,1,1,4,0,0,0,256,0.07,41.87,13171
25,1,1,4,0,0,64,0,0.07,42.12,13249
25,1,1,4,0,0,64,64,0.07,44.23,13907
25,1,1,4,0,0,64,128,0.07,45.09,14180
25,1,1,4,0,0,64,256,0.07,44.55,14012
25,1,1,4,0,0,128,0,0.08,40.50,12741
25,1,1,4,0,0,128,64,0.07,44.55,14009
25,1,1,4,0,0,128,128,0.07,43.74,13753
25,1,1,4,0,0,128,256,0.07,45.11,14185
25,1,1,4,0,0,256,0,0.07,42.11,13247
25,1,1,4,0,0,256,64,0.07,44.70,14056
25,1,1,4,0,0,256,128,0.07,43.22,13592
25,1,1,4,0,0,256,256,0.07,44.46,13981
25,1,1,16,0,0,0,64,0.10,114.17,9547
25,1,1,16,0,0,0,128,0.10,113.58,9500
25,1,1,16,0,0,0,256,0.10,115.14,9628
25,1,1,16,0,0,64,0,0.11,111.42,9320
25,1,1,16,0,0,64,64,0.10,118.01,9868
25,1,1,16,0,0,64,128,0.10,115.39,9648
25,1,1,16,0,0,64,256,0.10,118.96,9946
25,1,1,16,0,0,128,0,0.11,112.34,9393
25,1,1,16,0,0,128,64,0.10,115.20,9632
25,1,1,16,0,0,128,128,0.10,116.82,9769
25,1,1,16,0,0,128,256,0.10,115.75,9677
25,1,1,16,0,0,256,0,0.11,112.47,9406
25,1,1,16,0,0,256,64,0.10,117.67,9834
25,1,1,16,0,0,256,128,0.10,116.38,9729
25,1,1,16,0,0,256,256,0.10,118.20,9882
25,1,1,64,0,0,0,64,0.20,239.52,5103
25,1,1,64,0,0,0,128,0.20,233.52,4972
25,1,1,64,0,0,0,256,0.20,235.38,5014
25,1,1,64,0,0,64,0,0.19,241.60,5151
25,1,1,64,0,0,64,64,0.20,238.85,5094
25,1,1,64,0,0,64,128,0.19,243.97,5200
25,1,1,64,0,0,64,256,0.20,239.89,5116
25,1,1,64,0,0,128,0,0.20,239.82,5113
25,1,1,64,0,0,128,64,0.20,234.94,5005
25,1,1,64,0,0,128,128,0.20,239.36,5103
25,1,1,64,0,0,128,256,0.20,239.98,5117
25,1,1,64,0,0,256,0,0.19,242.45,5171
25,1,1,64,0,0,256,64,0.20,239.51,5107
25,1,1,64,0,0,256,128,0.20,239.43,5101
25,1,1,64,0,0,256,256,0.20,236.65,5043
25,1,1,256,0,0,0,64,0.51,369.39,1966
25,1,1,256,0,0,0,128,0.51,371.15,1975
25,1,1,256,0,0,0,256,0.51,371.00,1974
25,1,1,256,0,0,64,0,0.50,373.00,1986
25,1,1,256,0,0,64,64,0.51,368.34,1958
25,1,1,256,0,0,64,128,0.51,368.85,1963
25,1,1,256,0,0,64,256,0.51,366.49,1950
25,1,1,256,0,0,128,0,0.50,373.80,1991
25,1,1,256,0,0,128,64,0.51,367.04,1951
25,1,1,256,0,0,128,128,0.51,369.90,1967
25,1,1,256,0,0,128,256,0.51,365.49,1943
25,1,1,256,0,0,256,0,0.50,371.95,1981
25,1,1,256,0,0,256,64,0.51,369.94,1969
25,1,1,256,0,0,256,128,0.51,369.80,1967
25,1,1,256,0,0,256,256,0.51,367.24,1950
25,1,4,1,0,0,0,64,0.07,23.28,13681
25,1,4,1,0,0,0,128,0.07,23.43,13760
25,1,4,1,0,0,0,256,0.07,23.48,13791
25,1,4,1,0,0,64,0,0.07,24.78,14563
25,1,4,1,0,0,64,64,0.06,26.16,15384
25,1,4,1,0,0,64,128,0.07,26.07,15331
25,1,4,1,0,0,64,256,0.07,26.11,15353
25,1,4,1,0,0,128,0,0.07,24.82,14581
25,1,4,1,0,0,128,64,0.07,25.78,15168
25,1,4,1,0,0,128,128,0.07,25.98,15275
25,1,4,1,0,0,128,256,0.07,25.72,15129
25,1,4,1,0,0,256,0,0.07,24.51,14400
25,1,4,1,0,0,256,64,0.07,25.90,15232
25,1,4,1,0,0,256,128,0.07,26.02,15299
25,1,4,1,0,0,256,256,0.07,26.01,15297
25,1,4,4,0,0,0,64,0.07,57.47,14712
25,1,4,4,0,0,0,128,0.07,58.21,14901
25,1,4,4,0,0,0,256,0.07,57.37,14687
25,1,4,4,0,0,64,0,0.07,54.06,13839
25,1,4,4,0,0,64,64,0.07,58.85,15066
25,1,4,4,0,0,64,128,0.07,56.76,14530
25,1,4,4,0,0,64,256,0.07,57.45,14706
25,1,4,4,0,0,128,0,0.07,53.45,13682
25,1,4,4,0,0,128,64,0.07,58.11,14877
25,1,4,4,0,0,128,128,0.07,59.16,15145
25,1,4,4,0,0,128,256,0.07,58.46,14966
25,1,4,4,0,0,256,0,0.07,53.18,13615
25,1,4,4,0,0,256,64,0.07,57.30,14669
25,1,4,4,0,0,256,128,0.07,56.96,14582
25,1,4,4,0,0,256,256,0.06,61.04,15627
25,1,4,16,0,0,0,64,0.10,131.82,10372
25,1,4,16,0,0,0,128,0.10,131.90,10379
25,1,4,16,0,0,0,256,0.10,130.70,10290
25,1,4,16,0,0,64,0,0.10,122.45,9646
25,1,4,16,0,0,64,64,0.10,129.01,10157
25,1,4,16,0,0,64,128,0.10,130.85,10303
25,1,4,16,0,0,64,256,0.10,130.05,10233
25,1,4,16,0,0,128,0,0.10,123.24,9709
25,1,4,16,0,0,128,64,0.10,129.27,10178
25,1,4,16,0,0,128,128,0.10,129.49,10186
25,1,4,16,0,0,128,256,0.10,130.36,10255
25,1,4,16,0,0,256,0,0.10,124.80,9831
25,1,4,16,0,0,256,64,0.10,129.97,10224
25,1,4,16,0,0,256,128,0.10,129.10,10164
25,1,4,16,0,0,256,256,0.10,130.68,10281
25,1,4,64,0,0,0,64,0.19,247.87,5202
25,1,4,64,0,0,0,128,0.19,249.80,5238
25,1,4,64,0,0,0,256,0.19,251.20,5266
25,1,4,64,0,0,64,0,0.19,244.31,5128
25,1,4,64,0,0,64,64,0.19,248.97,5227
25,1,4,64,0,0,64,128,0.20,243.04,5101
25,1,4,64,0,0,64,256,0.19,248.21,5208
25,1,4,64,0,0,128,0,0.20,242.85,5097
25,1,4,64,0,0,128,64,0.20,243.31,5106
25,1,4,64,0,0,128,128,0.19,248.97,5226
25,1,4,64,0,0,128,256,0.19,246.58,5176
25,1,4,64,0,0,256,0,0.19,249.50,5232
25,1,4,64,0,0,256,64,0.19,246.92,5180
25,1,4,64,0,0,256,128,0.19,247.83,5200
25,1,4,64,0,0,256,256,0.20,243.15,5104
25,1,4,256,0,0,0,64,0.51,370.78,1965
25,1,4,256,0,0,0,128,0.51,370.98,1967
25,1,4,256,0,0,0,256,0.51,371.88,1971
25,1,4,256,0,0,64,0,0.50,372.90,1979
25,1,4,256,0,0,64,64,0.52,362.62,1918
25,1,4,256,0,0,64,128,0.51,369.68,1957
25,1,4,256,0,0,64,256,0.51,371.64,1970
25,1,4,256,0,0,128,0,0.50,376.22,1995
25,1,4,256,0,0,128,64,0.51,371.99,1972
25,1,4,256,0,0,128,128,0.51,370.23,1963
25,1,4,256,0,0,128,256,0.52,366.25,1937
25,1,4,256,0,0,256,0,0.50,376.82,2000
25,1,4,256,0,0,256,64,0.51,372.91,1978
25,1,4,256,0,0,256,128,0.50,374.06,1983
25,1,4,256,0,0,256,256,0.51,368.98,1956
25,1,16,1,0,0,0,64,0.08,56.52,12291
25,1,16,1,0,0,0,128,0.08,56.39,12256
25,1,16,1,0,0,0,256,0.08,56.32,12250
25,1,16,1,0,0,64,0,0.08,60.13,13030
25,1,16,1,0,0,64,64,0.07,61.18,13260
25,1,16,1,0,0,64,128,0.07,61.09,13240
25,1,16,1,0,0,64,256,0.07,61.40,13307
25,1,16,1,0,0,128,0,0.08,59.60,12915
25,1,16,1,0,0,128,64,0.07,61.39,13301
25,1,16,1,0,0,128,128,0.07,61.33,13287
25,1,16,1,0,0,128,256,0.07,61.39,13308
25,1,16,1,0,0,256,0,0.08,59.22,12829
25,1,16,1,0,0,256,64,0.07,61.20,13265
25,1,16,1,0,0,256,128,0.07,61.38,13297
25,1,16,1,0,0,256,256,0.07,61.29,13282
25,1,16,4,0,0,0,64,0.08,87.62,12857
25,1,16,4,0,0,0,128,0.08,87.42,12823
25,1,16,4,0,0,0,256,0.08,88.17,12936
25,1,16,4,0,0,64,0,0.08,84.56,12419
25,1,16,4,0,0,64,64,0.08,88.16,12938
25,1,16,4,0,0,64,128,0.08,87.77,12884
25,1,16,4,0,0,64,256,0.08,88.54,12987
25,1,16,4,0,0,128,0,0.08,83.94,12333
25,1,16,4,0,0,128,64,0.08,87.81,12885
25,1,16,4,0,0,128,128,0.08,88.09,12927
25,1,16,4,0,0,128,256,0.08,88.01,12916
25,1,16,4,0,0,256,0,0.08,83.03,12202
25,1,16,4,0,0,256,64,0.08,88.26,12945
25,1,16,4,0,0,256,128,0.08,87.98,12905
25,1,16,4,0,0,256,256,0.08,88.05,12918
25,1,16,16,0,0,0,64,0.10,159.56,10211
25,1,16,16,0,0,0,128,0.10,161.10,10310
25,1,16,16,0,0,0,256,0.10,161.58,10341
25,1,16,16,0,0,64,0,0.10,157.97,10110
25,1,16,16,0,0,64,64,0.10,162.07,10373
25,1,16,16,0,0,64,128,0.09,165.26,10576
25,1,16,16,0,0,64,256,0.09,164.51,10528
25,1,16,16,0,0,128,0,0.10,155.20,9933
25,1,16,16,0,0,128,64,0.10,161.42,10331
25,1,16,16,0,0,128,128,0.10,163.15,10441
25,1,16,16,0,0,128,256,0.10,160.12,10248
25,1,16,16,0,0,256,0,0.10,154.79,9906
25,1,16,16,0,0,256,64,0.10,162.48,10398
25,1,16,16,0,0,256,128,0.10,160.81,10292
25,1,16,16,0,0,256,256,0.10,163.51,10464
25,1,16,64,0,0,0,64,0.18,279.62,5520
25,1,16,64,0,0,0,128,0.18,286.05,5645
25,1,16,64,0,0,0,256,0.18,282.07,5569
25,1,16,64,0,0,64,0,0.18,280.76,5542
25,1,16,64,0,0,64,64,0.18,283.07,5588
25,1,16,64,0,0,64,128,0.18,281.69,5562
25,1,16,64,0,0,64,256,0.18,279.11,5510
25,1,16,64,0,0,128,0,0.18,282.97,5586
25,1,16,64,0,0,128,64,0.18,281.33,5554
25,1,16,64,0,0,128,128,0.18,286.32,5652
25,1,16,64,0,0,128,256,0.18,285.94,5646
25,1,16,64,0,0,256,0,0.18,283.18,5590
25,1,16,64,0,0,256,64,0.18,284.89,5623
25,1,16,64,0,0,256,128,0.18,283.19,5591
25,1,16,64,0,0,256,256,0.18,285.00,5626
25,1,16,256,0,0,0,64,0.47,407.57,2131
25,1,16,256,0,0,0,128,0.47,407.98,2133
25,1,16,256,0,0,0,256,0.47,407.45,2129
25,1,16,256,0,0,64,0,0.47,401.94,2101
25,1,16,256,0,0,64,64,0.47,403.87,2110
25,1,16,256,0,0,64,128,0.47,407.40,2129
25,1,16,256,0,0,64,256,0.47,406.64,2125
25,1,16,256,0,0,128,0,0.48,401.25,2098
25,1,16,256,0,0,128,64,0.47,404.92,2117
25,1,16,256,0,0,128,128,0.47,402.05,2102
25,1,16,256,0,0,128,256,0.48,399.65,2090
25,1,16,256,0,0,256,0,0.47,405.94,2122
25,1,16,256,0,0,256,64,0.47,409.96,2142
25,1,16,256,0,0,256,128,0.47,401.94,2101
25,1,16,256,0,0,256,256,0.47,404.82,2117
25,1,64,1,0,0,0,64,0.12,137.74,8349
25,1,64,1,0,0,0,128,0.12,137.40,8328
25,1,64,1,0,0,0,256,0.12,136.97,8294
25,1,64,1,0,0,64,0,0.12,141.18,8574
25,1,64,1,0,0,64,64,0.11,143.61,8732
25,1,64,1,0,0,64,128,0.12,141.74,8609
